Class,Accel_x,Accel_y,Accel_y,Delta_accel_x,Delta_accel_y,Delta_accel_z,Previous_delta_accelerate_x,Previous_delta_accel_y,Previous_delta_z,Gyro_x,Gyro_y,Gyro_z,Delta_gyro_x,Delta_gyro_y,Delta_gyro_z,Prev_delta_gyro_x,Prev_delta_gyro_y,Prev_delta_gyro_z
1,-0.07507324,-0.8786621,-1.312012,-0.006103516,-1.837036,-1.927368,-0.1625977,-1.697876,-1.753784,-217.9565,44.86084,-16.8457,-130.3711,32.89795,5.798338,-408.5083,67.01659,-48.15674
1,0.02648926,-0.4356689,-0.8793945,0.1015625,0.4429932,0.4326172,0.09545898,-1.394043,-1.494751,3.784179,-6.958007,2.01416,221.7407,-51.81884,18.85986,91.36962,-18.9209,24.6582
1,0.07592773,0.5684814,0.3762207,0.04943848,1.00415,1.255615,0.151001,1.447144,1.688232,372.8637,13.73291,-8.483887,369.0796,20.69092,-10.49805,590.8203,-31.12793,8.361816
1,-0.01513672,0.836792,0.5375977,-0.09106445,0.2683105,0.161377,-0.04162598,1.272461,1.416992,1.831055,9.338379,1.037598,-371.0327,-4.39453,9.521484,-1.953125,16.29639,-0.9765625
1,-0.03417969,-0.02282715,0.7132568,-0.01904297,-0.8596191,0.1756592,-0.1101074,-0.5913086,0.3370361,-498.2299,22.88818,-76.23291,-500.061,13.5498,-77.27051,-871.0937,9.155272,-67.74902
1,-0.09460449,-0.229248,-0.8782959,-0.0604248,-0.2064209,-1.591553,-0.07946777,-1.06604,-1.415894,-67.62695,4.150391,11.84082,430.603,-18.73779,88.07373,-69.45801,-5.187988,10.80322
1,-0.2734375,-0.333374,-0.7747803,-0.178833,-0.104126,0.1035156,-0.2392578,-0.3105469,-1.488037,164.2456,-181.7627,-65.55176,231.8725,-185.9131,-77.39258,662.4755,-204.6509,10.68115
1,-0.0637207,-0.8336182,0.7545166,0.2097168,-0.5002441,1.529297,0.03088379,-0.6043701,1.632813,0.06103515,-7.751464,-5.187988,-164.1846,174.0112,60.36377,67.68799,-11.90186,-17.02881
1,0.07324219,-0.5513916,0.8605957,0.1369629,0.2822266,0.1060791,0.3466797,-0.2180176,1.635376,-4.638672,2.990722,10.55908,-4.699707,10.74219,15.74707,-168.8843,184.7534,76.11084
1,-0.3172607,-0.7694092,-1.069214,-0.3905029,-0.2180176,-1.92981,-0.25354,0.06420898,-1.82373,-34.85107,80.01709,13.85498,-30.2124,77.02637,3.295898,-34.91211,87.76855,19.04297
1,0.446167,-0.6436768,-0.7583008,0.7634277,0.1257324,0.3109131,0.3729248,-0.09228516,-1.618896,18.06641,176.2695,52.97851,52.91748,96.25243,39.12353,22.70508,173.2788,42.41943
1,-0.2033691,-0.6970215,0.6403809,-0.6495361,-0.05334473,1.398682,0.1138916,0.0723877,1.709595,-12.45117,16.41846,-17.57813,-30.51758,-159.8511,-70.55664,22.3999,-63.59863,-31.43311
1,0.008789063,-0.6660156,0.7883301,0.2121582,0.03100586,0.1479492,-0.4373779,-0.02233887,1.546631,-7.93457,-20.26367,0.793457,4.516601,-36.68213,18.37158,-26.00098,-196.5332,-52.18505
1,0.2390137,-0.5217285,-0.6639404,0.2302246,0.1442871,-1.452271,0.4423828,0.175293,-1.304321,-82.21435,-271.0571,140.4419,-74.27978,-250.7935,139.6484,-69.76318,-287.4756,158.02
1,-0.7838135,0.1333008,-0.5959473,-1.022827,0.6550293,0.06799316,-0.7926025,0.7993164,-1.384277,-35.5835,-14.70947,30.88379,46.63085,256.3477,-109.5581,-27.64893,5.554198,30.09033
1,-0.1651611,-0.1463623,0.8057861,0.6186523,-0.2796631,1.401733,-0.4041748,0.3753662,1.469727,74.646,-141.9678,53.52783,110.2295,-127.2583,22.64404,156.8604,129.0894,-86.91406
1,1.035522,-0.1307373,0.1662598,1.200684,0.015625,-0.6395264,1.819336,-0.2640381,0.762207,-10.86426,16.78467,-17.15088,-85.51025,158.7524,-70.67871,24.71924,31.49414,-48.03467
1,0.9112549,-0.09765625,0.4952393,-0.1242676,0.03308105,0.3289795,1.076416,0.04870605,-0.3105469,-5.004883,22.09472,-39.36768,5.859374,5.310057,-22.2168,-79.65088,164.0625,-92.89551
1,-0.583252,-0.2961426,0.7336426,-1.494507,-0.1984863,0.2384033,-1.618774,-0.1654053,0.5673828,71.5332,512.3291,420.4101,76.53809,490.2344,459.7778,82.39746,495.5444,437.561
1,-0.6003418,0.04711914,-0.769165,-0.01708984,0.3432617,-1.502808,-1.511597,0.1447754,-1.264404,22.33887,31.67724,-5.737304,-49.19434,-480.6519,-426.1474,27.34375,9.58252,33.63037
1,0.1560059,-0.1187744,-0.9863281,0.7563477,-0.1658936,-0.2171631,0.7392578,0.1773682,-1.719971,-70.43457,588.1958,195.5566,-92.77344,556.5186,201.2939,-141.9678,75.8667,-224.8535
1,0.3063965,-0.09997559,0.9619141,0.1503906,0.01879883,1.948242,0.9067383,-0.1470947,1.731079,-14.83154,-4.943848,0.4882812,55.60303,-593.1396,-195.0683,-37.17041,-36.62109,6.225585
1,0.6975098,-0.01367188,0.6826172,0.3911133,0.08630371,-0.2792969,0.5415039,0.1051025,1.668945,54.6875,-130.3101,8.239746,69.51904,-125.3662,7.751465,125.1221,-718.5059,-187.3169
1,-1.044678,-0.3515625,-0.423584,-1.742188,-0.3378906,-1.106201,-1.351074,-0.2515869,-1.385498,-28.38135,-13.79394,-59.2041,-83.06884,116.5161,-67.44385,-13.5498,-8.850097,-59.69238
1,-0.7529297,-0.1174316,-0.5856934,0.291748,0.2341309,-0.1621094,-1.450439,-0.1037598,-1.268311,36.19385,9.277344,-9.338379,64.5752,23.07129,49.86572,-18.49365,139.5874,-17.57813
1,-0.7358398,-0.5174561,0.4041748,0.01708984,-0.4000244,0.9898682,0.3088379,-0.1658936,0.8277588,164.6728,123.1079,-84.10644,128.479,113.8306,-74.76806,193.0542,136.9018,-24.90234
1,-0.5465088,0.1021729,0.8839111,0.1893311,0.6196289,0.4797363,0.2064209,0.2196045,1.469604,-11.77978,4.455566,4.943848,-176.4526,-118.6523,89.05029,-47.97363,-4.821777,14.28223
1,-0.6148682,0.04528809,0.7397461,-0.06835938,-0.05688477,-0.144165,0.1209717,0.5627441,0.3355713,-31.55517,18.79883,17.21191,-19.77539,14.34326,12.26807,-196.228,-104.3091,101.3184
1,-0.5257568,-0.604126,0.3662109,0.08911133,-0.6494141,-0.3735352,0.02075195,-0.7062988,-0.5177002,-531.9824,-64.02588,-38.75732,-500.4272,-82.82471,-55.96924,-520.2026,-68.48145,-43.70117
1,-0.7280273,0.1000977,-0.7905273,-0.2022705,0.7042236,-1.156738,-0.1131592,0.05480957,-1.530273,41.5039,26.9165,-53.95507,573.4863,90.94238,-15.19775,73.05907,8.117674,-71.16699
1,-0.7061768,0.1000977,-0.916748,0.02185059,0,-0.1262207,-0.1804199,0.7042236,-1.282959,-95.45898,-85.14404,-2.380371,-136.9629,-112.0605,51.5747,436.5234,-21.11816,36.37695
1,-0.4854736,0.1490479,0.9538574,0.2207031,0.0489502,1.870605,0.2425537,0.0489502,1.744385,-96.43554,38.87939,-27.28271,-0.9765625,124.0234,-24.90234,-137.9394,11.96289,26.67236
1,-0.5303955,-0.009033203,0.855835,-0.04492188,-0.1580811,-0.09802246,0.1757813,-0.1091309,1.772583,14.46533,-2.13623,1.464844,110.9009,-41.01563,28.74756,109.9243,83.0078,3.845215
1,-0.3026123,0.4776611,-1.360962,0.2277832,0.4866943,-2.216797,0.1828613,0.3286133,-2.314819,714.2944,85.75439,-19.104,699.829,87.89062,-20.56885,810.7299,46.87499,8.178709
1,-0.6737061,-0.15979,-0.699585,-0.3710938,-0.6374512,0.661377,-0.1433105,-0.1507568,-1.55542,-10.55908,-2.441406,-2.746582,-724.8535,-88.19579,16.35742,-25.02441,-0.3051758,-4.211425
1,-0.6568604,-0.5336914,-0.2337646,0.0168457,-0.3739014,0.4658203,-0.354248,-1.011353,1.127197,680.1147,33.44727,-33.38623,690.6738,35.88867,-30.63965,-34.17969,-52.30712,-14.28223
1,-0.5749512,0.34375,0.7435303,0.08190918,0.8774414,0.9772949,0.09875488,0.50354,1.443115,-16.41846,-1.098633,0.9155272,-696.5331,-34.5459,34.30176,-5.859376,1.342773,3.662109
1,-0.7132568,-0.8530273,0.4434814,-0.1383057,-1.196777,-0.3000488,-0.05639648,-0.3193359,0.6772461,-252.0141,6.958007,84.77782,-235.5957,8.056641,83.8623,-932.1288,-26.48926,118.1641
1,-0.7602539,-0.1392822,-0.6807861,-0.04699707,0.7137451,-1.124268,-0.1853027,-0.4830322,-1.424316,-21.85058,4.760742,1.403808,230.1636,-2.197265,-83.37402,-5.432127,5.859375,0.4882812
1,-0.8664551,0.1191406,-0.8515625,-0.1062012,0.2584229,-0.1707764,-0.1531982,0.972168,-1.295044,10.68115,2.868652,10.37598,32.53173,-1.89209,8.972167,262.6953,-4.089355,-74.40185
1,0.6591797,-0.1314697,0.8161621,1.525635,-0.2506104,1.667725,1.419434,0.0078125,1.496948,89.23339,-200.8667,-79.89502,78.55224,-203.7353,-90.271,111.084,-205.6274,-81.29883
1,0.8425293,0.0324707,0.5999756,0.1833496,0.1639404,-0.2161865,1.708984,-0.08666992,1.451538,-1.098633,2.990722,-1.159668,-90.33202,203.8574,78.73535,-11.77978,0.1220703,-11.53564
1,0.1610107,0.06311035,0.9425049,-0.6815186,0.03063965,0.3425293,-0.4981689,0.1945801,0.1263428,62.13379,257.4463,1.647949,63.23242,254.4556,2.807617,-27.09961,458.313,81.54297
1,-0.4865723,-0.0435791,-1.044922,-0.647583,-0.1066895,-1.987427,-1.329102,-0.0760498,-1.644897,14.77051,-1.403808,-14.77051,-47.36328,-258.8501,-16.41846,15.86914,-4.394531,-13.61084
1,-0.2806396,0.003051758,-0.8365479,0.2059326,0.04663086,0.208374,-0.4416504,-0.06005859,-1.779053,-60.05859,53.58886,-3.662109,-74.82909,54.99267,11.1084,-122.1924,-203.8574,-5.310058
1,0.9720459,0.2590332,0.5030518,1.252686,0.2559814,1.3396,1.458618,0.3026123,1.547974,-36.43799,536.1938,46.08154,23.6206,482.605,49.74365,-51.2085,537.5977,60.85205
1,0.357666,-0.04431152,0.9694824,-0.6143799,-0.3033447,0.4664307,0.6383057,-0.04736328,1.80603,1.708984,-7.202148,-0.1831055,38.14697,-543.396,-46.26464,61.76757,-60.79101,3.479004
1,0.4486084,0.1403809,-0.7077637,0.09094238,0.1846924,-1.677246,-0.5234375,-0.1186523,-1.210815,80.7495,-456.1767,-94.36034,79.04052,-448.9746,-94.17724,117.1875,-992.3706,-140.4419
1,-0.8312988,0.1055908,-0.5322266,-1.279907,-0.03479004,0.1755371,-1.188965,0.1499023,-1.501709,40.40527,22.58301,-64.63623,-40.34423,478.7597,29.72411,38.69629,29.78515,-64.45313
1,-0.6700439,0.4129639,-0.6756592,0.1612549,0.307373,-0.1434326,-1.118652,0.272583,0.03210449,-148.1323,-28.07617,-66.40625,-188.5376,-50.65918,-1.77002,-228.8818,428.1006,27.95409
1,-0.6254883,0.8526611,1.023804,0.04455566,0.4396973,1.699463,0.2058105,0.7470703,1.55603,-40.2832,49.92675,-75.98877,107.8491,78.00292,-9.58252,-80.68847,27.34375,-11.35254
1,-0.5355225,-0.2719727,0.7818604,0.08996582,-1.124634,-0.2419434,0.1345215,-0.6849365,1.45752,-12.45117,-16.96777,2.380371,27.83203,-66.89453,78.36914,135.6812,11.1084,68.78662
1,-0.2231445,0.6806641,-0.07885742,0.3123779,0.9526367,-0.8607178,0.4023438,-0.1719971,-1.102661,567.5659,-115.4175,-64.02588,580.0171,-98.4497,-66.40625,607.8491,-165.3442,11.96289
1,-0.5483398,0.01867676,-0.7999268,-0.3251953,-0.6619873,-0.7210693,-0.01281738,0.2906494,-1.581787,20.1416,-5.554199,0.1831055,-547.4243,109.8633,64.20898,32.59277,11.41357,-2.197266
1,-0.571167,0.007202148,-0.7965088,-0.02282715,-0.01147461,0.003417969,-0.3480225,-0.6734619,-0.7176514,1.403808,-2.685547,-3.112793,-18.73779,2.868652,-3.295898,-566.1621,112.7319,60.91309
1,-0.5895996,0.1223145,-0.8168945,-0.01843262,0.1151123,-0.02038574,-0.04125977,0.1036377,-0.01696777,-100.2197,8.911133,-6.225585,-101.6235,11.59668,-3.112793,-120.3613,14.46533,-6.408691
1,-0.612915,0.06970215,0.791626,-0.02331543,-0.0526123,1.608521,-0.04174805,0.0625,1.588135,-172.9736,-60.11963,20.32471,-72.7539,-69.03076,26.55029,-174.3774,-57.43408,23.4375
1,-0.5402832,-0.04077148,0.8609619,0.07263184,-0.1104736,0.06933594,0.04931641,-0.1630859,1.677856,7.690429,-4.943848,3.295898,180.664,55.17578,-17.02881,107.9101,-13.85498,9.521483
1,-0.5625,0.543335,0.2402344,-0.0222168,0.5841064,-0.6207275,0.05041504,0.4736328,-0.5513916,378.0517,32.83691,-35.15625,370.3613,37.78076,-38.45215,551.0253,92.95654,-55.48096
1,-0.7088623,0.02746582,-0.7532959,-0.1463623,-0.5158691,-0.9935303,-0.1685791,0.0682373,-1.614258,46.69189,14.28223,-7.446289,-331.3598,-18.55469,27.70996,39.00146,19.22607,-10.74219
1,-0.6619873,-0.3820801,-0.4129639,0.046875,-0.4095459,0.340332,-0.0994873,-0.925415,-0.6531982,488.0371,11.23047,28.86963,441.3452,-3.051758,36.31591,109.9854,-21.60645,64.02588
1,-0.4676514,0.2851563,0.8138428,0.1943359,0.6672363,1.226807,0.2412109,0.2576904,1.567139,45.71533,1.647949,-13.85498,-442.3217,-9.582519,-42.72461,-0.9765625,-12.63428,-6.408691
1,-0.5424805,0.3029785,0.8624268,-0.0748291,0.01782227,0.04858398,0.1195068,0.6850586,1.275391,-18.06641,3.295898,-4.089355,-63.78173,1.647949,9.765624,-506.1035,-7.934569,-32.95898
1,-0.8056641,-0.2897949,-0.4984131,-0.2631836,-0.5927734,-1.36084,-0.3380127,-0.5749512,-1.312256,-40.4663,14.16016,-21.30127,-22.3999,10.86426,-17.21191,-86.18163,12.51221,-7.446288
1,-0.8127441,-0.177002,-0.6052246,-0.007080078,0.112793,-0.1068115,-0.2702637,-0.4799805,-1.467651,-55.66406,-7.873535,-14.09912,-15.19775,-22.03369,7.202147,-37.59765,-11.16943,-10.00976
1,-0.4276123,0.623291,-0.2581787,0.3851318,0.800293,0.3470459,0.3780518,0.9130859,0.2402344,-397.3388,113.2202,92.59032,-341.6748,121.0937,106.6894,-356.8725,99.06005,113.8916
1,-0.6643066,0.08178711,0.7695313,-0.2366943,-0.5415039,1.02771,0.1484375,0.2587891,1.374756,-2.807617,18.67676,1.342773,394.5312,-94.54345,-91.24755,52.85644,26.55029,15.44189
1,-0.699707,0.07397461,0.6987305,-0.03540039,-0.0078125,-0.07080078,-0.2720947,-0.5493164,0.9569092,-1.586914,-0.3662109,-7.141113,1.220703,-19.04297,-8.483886,395.7519,-113.5864,-99.73144
1,-0.7133789,0.28479,-0.6176758,-0.01367188,0.2108154,-1.316406,-0.04907227,0.2030029,-1.387207,33.56934,-13.85498,12.3291,35.15625,-13.48877,19.47021,36.37695,-32.53174,10.98633
1,-0.8205566,-0.5119629,-0.6296387,-0.1071777,-0.7967529,-0.01196289,-0.1208496,-0.5859375,-1.328369,169.7388,45.22705,-9.094238,136.1694,59.08203,-21.42334,171.3257,45.59326,-1.953125
1,-0.6330566,0.2078857,0.7047119,0.1875,0.7198486,1.334351,0.08032227,-0.0769043,1.322388,134.2163,-4.699707,18.06641,-35.52245,-49.92675,27.16064,100.647,9.155272,5.737306
1,-0.569458,0.1702881,0.8049316,0.06359863,-0.03759766,0.1002197,0.2510986,0.682251,1.43457,-228.8208,16.17432,15.68603,-363.0371,20.87402,-2.380372,-398.5595,-29.05273,24.78027
1,-0.9014893,0.02050781,-0.7426758,-0.3320313,-0.1497803,-1.547607,-0.2684326,-0.1873779,-1.447388,-55.78613,79.1626,-32.04346,173.0347,62.98828,-47.72949,-190.0024,83.8623,-50.10986
1,-0.6154785,0.322998,-0.6235352,0.2860107,0.3024902,0.1191406,-0.04602051,0.15271,-1.428467,-36.25488,-1.586914,-5.004883,19.53125,-80.74951,27.03857,192.5659,-17.76123,-20.69092
1,-0.7207031,0.06970215,0.7149658,-0.1052246,-0.2532959,1.338501,0.1807861,0.04919434,1.457642,-57.67822,8.178711,-2.746582,-21.42334,9.765625,2.258301,-1.89209,-70.98389,29.29688
1,-0.6425781,0.05859375,0.7614746,0.078125,-0.0111084,0.04650879,-0.02709961,-0.2644043,1.38501,-16.90674,-23.68164,6.652832,40.77148,-31.86035,9.399413,19.34814,-22.09472,11.65771
1,-0.6008301,0.4912109,0.6209717,0.04174805,0.4326172,-0.1405029,0.119873,0.4215088,-0.09399414,206.4819,-1.89209,-29.23584,223.3887,21.78955,-35.88867,264.1601,-10.0708,-26.48926
1,-1.002441,-0.4161377,-0.2694092,-0.4016113,-0.9073486,-0.8903809,-0.3598633,-0.4747314,-1.030884,220.9473,10.43701,-23.55957,14.46533,12.3291,5.67627,237.854,34.11865,-30.2124
1,-0.8895264,-0.4901123,0.348877,0.112915,-0.07397461,0.6182861,-0.2886963,-0.9813232,-0.2720947,166.1377,17.21191,-4.577637,-54.80957,6.774903,18.98193,-40.34424,19.104,24.6582
1,-0.5600586,0.3365479,0.7774658,0.3294678,0.8266602,0.4285889,0.4423828,0.7526855,1.046875,-36.9873,24.78027,-2.563476,-203.125,7.568357,2.01416,-257.9346,14.34326,20.99609
1,-0.3565674,0.5222168,0.94104,0.2034912,0.1856689,0.1635742,0.532959,1.012329,0.5921631,-30.39551,-61.34033,24.78027,6.591799,-86.1206,27.34375,-196.5332,-78.55225,29.35791
1,-0.5830078,-0.241333,-0.6385498,-0.2264404,-0.7635498,-1.57959,-0.02294922,-0.5778809,-1.416016,-19.65332,10.0708,22.3999,10.74219,71.41113,-2.380371,17.33398,-14.70947,24.96338
1,-0.6987305,0.1635742,-0.7504883,-0.1157227,0.4049072,-0.1119385,-0.3421631,-0.3586426,-1.691528,-88.3789,10.13183,61.15722,-68.72558,0.06103516,38.75732,-57.98339,71.47216,36.37695
1,-0.7141113,-0.0645752,0.7495117,-0.01538086,-0.2281494,1.5,-0.1311035,0.1767578,1.388062,-6.347656,17.57813,-5.615234,82.03124,7.44629,-66.77245,13.30566,7.507325,-28.01513
1,-0.7744141,0.3270264,-0.119873,-0.06030273,0.3916016,-0.8693848,-0.07568359,0.1634521,0.6306152,396.9726,4.089355,-106.7505,403.3203,-13.48877,-101.1352,485.3515,-6.04248,-167.9077
1,-0.6831055,0.01123047,-0.6206055,0.09130859,-0.3157959,-0.5007324,0.03100586,0.07580566,-1.370117,4.394531,22.15576,4.272461,-392.5781,18.0664,111.0229,10.74219,4.577635,9.887695
1,-0.7755127,-0.2349854,0.4174805,-0.09240723,-0.2462158,1.038086,-0.001098633,-0.5620117,0.5373535,350.2807,68.72559,69.51904,345.8862,46.56982,65.24658,-46.69189,64.63623,176.2695
1,-0.5447998,0.217041,0.7979736,0.2307129,0.4520264,0.3804932,0.1383057,0.2058105,1.418579,35.21729,-55.23681,3.112793,-315.0634,-123.9624,-66.40625,30.82275,-77.39257,-1.159668
1,-0.4359131,0.2783203,0.8343506,0.1088867,0.0612793,0.03637695,0.3395996,0.5133057,0.4168701,-286.6211,23.13232,2.929687,-321.8384,78.36913,-0.1831055,-636.9019,-45.59326,-66.58936
1,-0.5113525,-0.2412109,-0.5332031,-0.07543945,-0.5195313,-1.367554,0.03344727,-0.458252,-1.331177,-356.6284,111.0229,19.22607,-70.00729,87.89062,16.29639,-391.8457,166.2598,16.11328
1,-0.5762939,0.1425781,-0.8493652,-0.06494141,0.3837891,-0.3161621,-0.1403809,-0.1357422,-1.683716,-68.60352,-12.39014,-6.286621,288.0249,-123.4131,-25.5127,218.0176,-35.52246,-9.216308
1,-0.7027588,0.4006348,-0.7677002,-0.1264648,0.2580566,0.08166504,-0.1914063,0.6418457,-0.2344971,68.60352,48.52295,40.1001,137.207,60.91308,46.38672,425.2319,-62.5,20.87402
1,0.289917,0.06140137,0.9204102,0.9926758,-0.3392334,1.68811,0.8662109,-0.08117676,1.769775,-12.20703,-184.2651,-18.98193,-80.81055,-232.7881,-59.08203,56.39648,-171.875,-12.69531
1,0.8083496,0.08032227,0.9345703,0.5184326,0.0189209,0.01416016,1.511108,-0.3203125,1.702271,49.56054,161.0718,19.16504,61.76757,345.3369,38.14697,-19.04297,112.5488,-20.93506
1,-0.8186035,0.02648926,-0.7050781,-1.626953,-0.05383301,-1.639648,-1.108521,-0.03491211,-1.625488,-14.95361,34.97314,-9.643555,-64.51415,-126.0986,-28.80859,-2.746582,219.2383,9.338379
1,-0.4346924,-0.2268066,-0.7375488,0.3839111,-0.2532959,-0.0324707,-1.243042,-0.3071289,-1.672119,11.65771,6.225585,-54.8706,26.61133,-28.74756,-45.22705,-37.90283,-154.8462,-74.03564
1,0.3459473,-0.1644287,1.164551,0.7806396,0.06237793,1.9021,1.164551,-0.190918,1.869629,65.61279,193.7866,-24.41406,53.95508,187.561,30.45654,80.56641,158.8135,-14.77051
1,1.122314,0.01745605,0.2293701,0.7763672,0.1818848,-0.9351807,1.557007,0.2442627,0.9669189,-27.46582,-171.5698,22.3999,-93.07861,-365.3564,46.81396,-39.12353,-177.7954,77.2705
1,-0.5141602,0.2321777,-0.8122559,-1.636475,0.2147217,-1.041626,-0.8601074,0.3966064,-1.976807,-83.0078,-240.0513,-75.92773,-55.54198,-68.48145,-98.32764,-148.6206,-433.8379,-51.51367
1,-0.8173828,-0.02685547,-0.5184326,-0.3032227,-0.2590332,0.2938232,-1.939697,-0.04431152,-0.7478027,3.417969,-2.807617,9.277344,86.42577,237.2436,85.20508,30.88379,168.7622,-13.12256
1,-0.8537598,-0.2141113,-0.5222168,-0.03637695,-0.1872559,-0.00378418,-0.3395996,-0.4462891,0.2900391,432.312,-67.26074,-40.89355,428.894,-64.45313,-50.17089,515.3198,172.7905,35.03418
1,-0.6196289,-0.08935547,0.8734131,0.2341309,0.1247559,1.39563,0.1977539,-0.0625,1.391846,-4.394531,-11.90185,2.685547,-436.7065,55.35889,43.5791,-7.8125,-9.094237,-6.591797
1,-0.5294189,-0.06176758,0.6563721,0.09020996,0.02758789,-0.217041,0.3243408,0.1523438,1.178589,-288.9404,-23.6206,-5.004883,-284.5459,-11.71875,-7.69043,-721.2524,43.64014,35.88867
1,-0.602417,0.1342773,-0.5802002,-0.07299805,0.1960449,-1.236572,0.01721191,0.2236328,-1.453613,-158.1421,-52.18505,-13.67187,130.7983,-28.56445,-8.666991,-153.7476,-40.2832,-16.35742
1,-0.7635498,0.5372314,-0.5131836,-0.1611328,0.4029541,0.0670166,-0.2341309,0.598999,-1.169556,-66.95557,-23.37646,4.760742,91.18652,28.80859,18.43262,221.9849,0.2441406,9.765625
